Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-135.07,60.71,WHITEHORSE A,2101300,1981-06-03,1981,06,03,,16.5,,5.8,,11.2,,6.8,,0.0,,0.0,T,0.0,,0.0,T,0,,16,,43,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-04,1981,06,04,,15.7,,4.7,,10.2,,7.8,,0.0,,0.2,,0.0,,0.2,,0,,17,,50,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-05,1981,06,05,,15.5,,5.7,,10.6,,7.4,,0.0,,0.0,T,0.0,,0.0,T,0,,15,,31,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-06,1981,06,06,,16.7,,1.9,,9.3,,8.7,,0.0,,0.0,T,0.0,,0.0,T,0,,5,,37,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-07,1981,06,07,,12.7,,3.8,,8.3,,9.7,,0.0,,4.0,,0.0,,4.0,,0,,17,,43,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-08,1981,06,08,,14.6,,1.8,,8.2,,9.8,,0.0,,0.0,,0.0,,0.0,,0,,25,,37,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-09,1981,06,09,,18.6,,-2.7,,8.0,,10.0,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-10,1981,06,10,,20.3,,0.5,,10.4,,7.6,,0.0,,2.8,,0.0,,2.8,,0,,14,,50,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-11,1981,06,11,,20.0,,4.9,,12.5,,5.5,,0.0,,0.0,T,0.0,,0.0,T,0,,31,,41,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-12,1981,06,12,,21.3,,3.4,,12.4,,5.6,,0.0,,1.2,,0.0,,1.2,,0,,17,,37,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-13,1981,06,13,,20.5,,2.4,,11.5,,6.5,,0.0,,0.4,,0.0,,0.4,,0,,15,,54,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-14,1981,06,14,,16.0,,8.4,,12.2,,5.8,,0.0,,7.4,,0.0,,7.4,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-15,1981,06,15,,15.1,,6.9,,11.0,,7.0,,0.0,,4.4,,0.0,,4.4,,0,,2,,41,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-16,1981,06,16,,16.7,,6.6,,11.7,,6.3,,0.0,,6.8,,0.0,,6.8,,0,,33,,43,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-17,1981,06,17,,14.9,,3.2,,9.1,,8.9,,0.0,,0.3,,0.0,,0.3,,0,,11,,31,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-18,1981,06,18,,16.7,,0.8,,8.8,,9.2,,0.0,,0.0,T,0.0,,0.0,T,0,,8,,39,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-19,1981,06,19,,16.8,,2.8,,9.8,,8.2,,0.0,,0.0,T,0.0,,0.0,T,0,,7,,39,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-20,1981,06,20,,19.8,,3.3,,11.6,,6.4,,0.0,,0.0,,0.0,,0.0,,0,,16,,39,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-21,1981,06,21,,18.6,,2.5,,10.6,,7.4,,0.0,,5.7,,0.0,,5.7,,0,,2,,39,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-22,1981,06,22,,16.0,,7.6,,11.8,,6.2,,0.0,,4.1,,0.0,,4.1,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-23,1981,06,23,,13.9,,7.3,,10.6,,7.4,,0.0,,0.0,T,0.0,,0.0,T,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-24,1981,06,24,,16.3,,1.1,,8.7,,9.3,,0.0,,0.4,,0.0,,0.4,,0,,17,,48,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-25,1981,06,25,,16.6,,3.8,,10.2,,7.8,,0.0,,0.0,T,0.0,,0.0,T,0,,35,,37,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-26,1981,06,26,,19.4,,6.0,,12.7,,5.3,,0.0,,0.0,T,0.0,,0.0,T,0,,28,,46,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-27,1981,06,27,,18.2,,6.8,,12.5,,5.5,,0.0,,0.0,T,0.0,,0.0,T,0,,22,,50,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-28,1981,06,28,,15.9,,2.4,,9.2,,8.8,,0.0,,0.0,,0.0,,0.0,,0,,14,,35,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-29,1981,06,29,,17.6,,6.6,,12.1,,5.9,,0.0,,0.0,T,0.0,,0.0,T,0,,26,,52,
-135.07,60.71,WHITEHORSE A,2101300,1981-06-30,1981,06,30,,18.9,,7.2,,13.1,,4.9,,0.0,,0.0,,0.0,,0.0,,0,,19,,67,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-01,1981,07,01,,13.2,,6.2,,9.7,,8.3,,0.0,,1.9,,0.0,,1.9,,0,,17,,52,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-02,1981,07,02,,15.3,,5.0,,10.2,,7.8,,0.0,,3.4,,0.0,,3.4,,0,,19,,63,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-03,1981,07,03,,12.6,,6.1,,9.4,,8.6,,0.0,,0.4,,0.0,,0.4,,0,,16,,50,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-04,1981,07,04,,16.0,,6.7,,11.4,,6.6,,0.0,,0.0,T,0.0,,0.0,T,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-05,1981,07,05,,16.4,,4.4,,10.4,,7.6,,0.0,,0.4,,0.0,,0.4,,0,,7,,46,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-06,1981,07,06,,14.0,,4.7,,9.4,,8.6,,0.0,,0.0,T,0.0,,0.0,T,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-07,1981,07,07,,16.5,,6.4,,11.5,,6.5,,0.0,,5.5,,0.0,,5.5,,0,,23,,41,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-08,1981,07,08,,17.7,,3.4,,10.6,,7.4,,0.0,,4.4,,0.0,,4.4,,0,,22,,33,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-09,1981,07,09,,22.5,,4.2,,13.4,,4.6,,0.0,,0.0,,0.0,,0.0,,0,,15,,35,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-10,1981,07,10,,24.8,,4.5,,14.7,,3.3,,0.0,,0.0,,0.0,,0.0,,0,,15,,41,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-11,1981,07,11,,22.5,,9.8,,16.2,,1.8,,0.0,,0.0,,0.0,,0.0,,0,,22,,59,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-12,1981,07,12,,21.7,,4.8,,13.3,,4.7,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-13,1981,07,13,,25.4,,10.5,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-14,1981,07,14,,26.4,,7.6,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-15,1981,07,15,,26.9,,6.5,,16.7,,1.3,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-16,1981,07,16,,26.2,,9.5,,17.9,,0.1,,0.0,,0.0,,0.0,,0.0,,0,,22,,43,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-17,1981,07,17,,27.0,,10.8,,18.9,,0.0,,0.9,,0.0,,0.0,,0.0,,0,,25,,39,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-18,1981,07,18,,25.9,,11.3,,18.6,,0.0,,0.6,,0.0,,0.0,,0.0,,0,,24,,57,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-19,1981,07,19,,23.5,,4.6,,14.1,,3.9,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-20,1981,07,20,,20.9,,8.0,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-21,1981,07,21,,21.5,,9.0,,15.3,,2.7,,0.0,,0.2,,0.0,,0.2,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-22,1981,07,22,,23.6,,7.5,,15.6,,2.4,,0.0,,0.6,,0.0,,0.6,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-23,1981,07,23,,26.6,,9.3,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,,12,,33,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-24,1981,07,24,,22.3,,10.7,,16.5,,1.5,,0.0,,0.0,T,0.0,,0.0,T,0,,16,,44,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-25,1981,07,25,,23.6,,11.3,,17.5,,0.5,,0.0,,1.0,,0.0,,1.0,,0,,22,,57,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-26,1981,07,26,,16.3,,12.1,,14.2,,3.8,,0.0,,1.7,,0.0,,1.7,,0,,15,,33,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-27,1981,07,27,,19.6,,9.8,,14.7,,3.3,,0.0,,2.0,,0.0,,2.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-28,1981,07,28,,25.1,,6.0,,15.6,,2.4,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-29,1981,07,29,,20.2,,7.7,,14.0,,4.0,,0.0,,0.3,,0.0,,0.3,,0,,36,,35,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-30,1981,07,30,,19.5,,10.1,,14.8,,3.2,,0.0,,2.6,,0.0,,2.6,,0,,27,,41,
-135.07,60.71,WHITEHORSE A,2101300,1981-07-31,1981,07,31,,19.8,,9.7,,14.8,,3.2,,0.0,,2.2,,0.0,,2.2,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-01,1981,08,01,,19.3,,7.2,,13.3,,4.7,,0.0,,0.0,,0.0,,0.0,,0,,15,,43,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-02,1981,08,02,,13.7,,9.3,,11.5,,6.5,,0.0,,4.4,,0.0,,4.4,,0,,15,,44,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-03,1981,08,03,,19.4,,7.8,,13.6,,4.4,,0.0,,0.8,,0.0,,0.8,,0,,15,,56,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-04,1981,08,04,,12.2,,7.7,,10.0,,8.0,,0.0,,6.2,,0.0,,6.2,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-05,1981,08,05,,17.4,,11.0,,14.2,,3.8,,0.0,,0.9,,0.0,,0.9,,0,,16,,41,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-06,1981,08,06,,21.6,,11.6,,16.6,,1.4,,0.0,,0.0,T,0.0,,0.0,T,0,,16,,48,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-07,1981,08,07,,24.6,,9.7,,17.2,,0.8,,0.0,,0.0,,0.0,,0.0,,0,,15,,48,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-08,1981,08,08,,23.4,,13.6,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,0,,15,,61,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-09,1981,08,09,,21.7,,13.8,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,,0,,20,,63,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-10,1981,08,10,,22.1,,2.6,,12.4,,5.6,,0.0,,0.0,,0.0,,0.0,,0,,15,,31,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-11,1981,08,11,,19.0,,10.5,,14.8,,3.2,,0.0,,0.0,T,0.0,,0.0,T,0,,1,,33,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-12,1981,08,12,,22.0,,3.5,,12.8,,5.2,,0.0,,0.0,,0.0,,0.0,,0,,14,,50,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-13,1981,08,13,,18.1,,7.2,,12.7,,5.3,,0.0,,0.0,,0.0,,0.0,,0,,15,,48,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-14,1981,08,14,,18.7,,8.4,,13.6,,4.4,,0.0,,0.0,T,0.0,,0.0,T,0,,23,,56,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-15,1981,08,15,,17.4,,8.3,,12.9,,5.1,,0.0,,0.0,,0.0,,0.0,,0,,15,,52,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-16,1981,08,16,,18.4,,9.2,,13.8,,4.2,,0.0,,0.0,,0.0,,0.0,,0,,15,,52,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-17,1981,08,17,,14.5,,4.6,,9.6,,8.4,,0.0,,0.5,,0.0,,0.5,,0,,11,,48,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-18,1981,08,18,,17.9,,4.2,,11.1,,6.9,,0.0,,0.0,T,0.0,,0.0,T,0,,15,,37,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-19,1981,08,19,,16.8,,4.3,,10.6,,7.4,,0.0,,0.2,,0.0,,0.2,,0,,15,,48,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-20,1981,08,20,,13.4,,7.1,,10.3,,7.7,,0.0,,0.4,,0.0,,0.4,,0,,15,,63,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-21,1981,08,21,,17.3,,9.5,,13.4,,4.6,,0.0,,0.0,T,0.0,,0.0,T,0,,16,,63,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-22,1981,08,22,,16.7,,5.7,,11.2,,6.8,,0.0,,1.0,,0.2,,1.2,,0,,21,,59,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-23,1981,08,23,,17.6,,-1.5,,8.1,,9.9,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-24,1981,08,24,,22.9,,1.6,,12.3,,5.7,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-25,1981,08,25,,25.3,,5.4,,15.4,,2.6,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-26,1981,08,26,,16.9,,6.7,,11.8,,6.2,,0.0,,0.0,T,0.0,,0.0,T,0,,16,,46,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-27,1981,08,27,,20.5,,7.9,,14.2,,3.8,,0.0,,2.0,,0.0,,2.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-28,1981,08,28,,22.3,,10.3,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,0,,1,,33,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-29,1981,08,29,,17.7,,8.3,,13.0,,5.0,,0.0,,0.0,T,0.0,,0.0,T,0,,36,,39,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-30,1981,08,30,,16.4,,3.2,,9.8,,8.2,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-08-31,1981,08,31,,12.3,,1.0,,6.7,,11.3,,0.0,,9.7,,0.0,,9.7,,0,,35,,39,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-01,1981,09,01,,11.1,,-2.5,,4.3,,13.7,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-02,1981,09,02,,14.5,,-2.0,,6.3,,11.7,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-03,1981,09,03,,15.4,,4.3,,9.9,,8.1,,0.0,,0.0,T,0.0,,0.0,T,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-04,1981,09,04,,13.1,,0.7,,6.9,,11.1,,0.0,,0.2,,0.0,,0.2,,0,,16,,33,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-05,1981,09,05,,15.0,,7.3,,11.2,,6.8,,0.0,,0.4,,0.0,,0.4,,0,,13,,41,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-06,1981,09,06,,12.5,,7.5,,10.0,,8.0,,0.0,,5.0,,0.0,,5.0,,0,,15,,44,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-07,1981,09,07,,16.4,,7.6,,12.0,,6.0,,0.0,,1.9,,0.0,,1.9,,0,,15,,69,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-08,1981,09,08,,10.0,,0.2,,5.1,,12.9,,0.0,,4.0,,0.0,,4.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-09,1981,09,09,,14.1,,5.3,,9.7,,8.3,,0.0,,1.0,,0.0,,1.0,,0,,16,,37,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-10,1981,09,10,,13.3,,7.9,,10.6,,7.4,,0.0,,0.6,,0.0,,0.6,,0,,17,,52,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-11,1981,09,11,,12.6,,5.7,,9.2,,8.8,,0.0,,1.0,,0.0,,1.0,,0,,20,,44,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-12,1981,09,12,,13.6,,0.8,,7.2,,10.8,,0.0,,0.0,,0.0,,0.0,,0,,15,,43,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-13,1981,09,13,,13.5,,1.4,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,0,,14,,41,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-14,1981,09,14,,9.9,,-0.4,,4.8,,13.2,,0.0,,7.0,,0.0,,7.0,,0,,14,,52,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-15,1981,09,15,,14.3,,5.6,,10.0,,8.0,,0.0,,0.0,T,0.0,,0.0,T,0,,17,,56,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-16,1981,09,16,,14.3,,1.6,,8.0,,10.0,,0.0,,0.0,,0.0,,0.0,,0,,17,,43,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-17,1981,09,17,,5.8,,-3.0,,1.4,,16.6,,0.0,,1.7,,0.0,,1.7,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-18,1981,09,18,,14.6,,4.2,,9.4,,8.6,,0.0,,3.8,,0.0,,3.8,,0,,16,,56,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-19,1981,09,19,,13.9,,4.7,,9.3,,8.7,,0.0,,0.0,,0.0,,0.0,,0,,17,,50,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-20,1981,09,20,,12.8,,0.0,,6.4,,11.6,,0.0,,0.0,,0.0,,0.0,,0,,18,,33,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-21,1981,09,21,,10.3,,-4.3,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-22,1981,09,22,,8.7,,1.1,,4.9,,13.1,,0.0,,0.2,,0.0,,0.2,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-23,1981,09,23,,8.8,,-1.4,,3.7,,14.3,,0.0,,0.0,T,0.0,,0.0,T,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-24,1981,09,24,,10.2,,0.1,,5.2,,12.8,,0.0,,0.0,,0.0,,0.0,,0,,17,,35,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-25,1981,09,25,,10.6,,4.0,,7.3,,10.7,,0.0,,0.0,,0.0,,0.0,,0,,16,,48,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-26,1981,09,26,,8.6,,3.9,,6.3,,11.7,,0.0,,0.5,,0.0,,0.5,,0,,16,,37,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-27,1981,09,27,,5.7,,-1.1,,2.3,,15.7,,0.0,,0.0,,1.0,,0.4,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-28,1981,09,28,,1.4,,-3.6,,-1.1,,19.1,,0.0,,0.0,,1.3,,0.7,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-29,1981,09,29,,8.0,,-4.0,,2.0,,16.0,,0.0,,0.0,T,0.0,,0.0,T,0,,14,,44,
-135.07,60.71,WHITEHORSE A,2101300,1981-09-30,1981,09,30,,6.4,,0.2,,3.3,,14.7,,0.0,,6.2,,3.0,,9.2,,0,,15,,48,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-01,1981,10,01,,2.4,,-1.3,,0.6,,17.4,,0.0,,2.7,,1.4,,3.9,,0,T,32,,56,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-02,1981,10,02,,2.9,,-1.1,,0.9,,17.1,,0.0,,0.0,,1.0,,0.4,,1,,31,,44,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-03,1981,10,03,,0.4,,-6.0,,-2.8,,20.8,,0.0,,0.0,,0.0,T,0.0,T,0,T,30,,44,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-04,1981,10,04,,3.0,,-10.2,,-3.6,,21.6,,0.0,,0.0,,0.0,,0.0,,0,T,16,,43,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-05,1981,10,05,,5.1,,-2.3,,1.4,,16.6,,0.0,,0.0,,0.0,,0.0,,0,T,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-06,1981,10,06,,3.3,,-2.0,,0.7,,17.3,,0.0,,0.0,,2.4,,2.1,,0,T,15,,33,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-07,1981,10,07,,1.5,,0.2,,0.9,,17.1,,0.0,,0.5,,2.8,,2.2,,2,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-08,1981,10,08,,5.3,,0.2,,2.8,,15.2,,0.0,,0.0,T,0.0,T,0.0,T,1,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-09,1981,10,09,,7.3,,-1.0,,3.2,,14.8,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-10,1981,10,10,,3.7,,-5.3,,-0.8,,18.8,,0.0,,0.0,,0.0,T,0.0,T,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-11,1981,10,11,,4.4,,-8.2,,-1.9,,19.9,,0.0,,0.0,,0.0,,0.0,,0,,14,,52,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-12,1981,10,12,,8.7,,3.1,,5.9,,12.1,,0.0,,0.0,,0.0,,0.0,,0,,15,,46,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-13,1981,10,13,,13.3,,6.0,,9.7,,8.3,,0.0,,0.0,T,0.0,,0.0,T,0,,13,,52,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-14,1981,10,14,,13.9,,6.8,,10.4,,7.6,,0.0,,0.0,T,0.0,,0.0,T,0,,19,,46,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-15,1981,10,15,,11.0,,4.5,,7.8,,10.2,,0.0,,1.2,,0.0,,1.2,,0,,19,,48,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-16,1981,10,16,,10.9,,2.0,,6.5,,11.5,,0.0,,0.0,,0.0,,0.0,,0,,16,,48,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-17,1981,10,17,,4.3,,1.3,,2.8,,15.2,,0.0,,1.9,,0.8,,2.5,,0,,15,,65,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-18,1981,10,18,,5.9,,-2.0,,2.0,,16.0,,0.0,,0.0,,0.0,,0.0,,0,,15,,46,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-19,1981,10,19,,2.1,,-7.1,,-2.5,,20.5,,0.0,,0.0,,0.0,T,0.0,T,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-20,1981,10,20,,3.2,,-9.2,,-3.0,,21.0,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-21,1981,10,21,,3.8,,-0.4,,1.7,,16.3,,0.0,,0.0,,0.4,,0.4,,0,T,16,,52,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-22,1981,10,22,,10.7,,1.3,,6.0,,12.0,,0.0,,0.0,,0.0,,0.0,,0,,17,,57,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-23,1981,10,23,,8.1,,0.7,,4.4,,13.6,,0.0,,0.5,,0.0,T,0.5,,0,,17,,50,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-24,1981,10,24,,6.4,,-1.6,,2.4,,15.6,,0.0,,1.4,,0.0,,1.4,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-25,1981,10,25,,4.7,,-0.6,,2.1,,15.9,,0.0,,4.0,,6.0,,9.8,,1,,36,,35,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-26,1981,10,26,,1.3,,-1.5,,-0.1,,18.1,,0.0,,0.0,,0.4,,0.4,,0,T,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-27,1981,10,27,,1.6,,-1.0,,0.3,,17.7,,0.0,,0.0,,0.0,T,0.0,T,0,T,17,,33,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-28,1981,10,28,,0.9,,-2.7,,-0.9,,18.9,,0.0,,0.0,,1.6,,1.4,,1,,17,,35,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-29,1981,10,29,,2.6,,-2.5,,0.1,,17.9,,0.0,,0.0,,0.0,,0.0,,2,,16,,48,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-30,1981,10,30,,1.3,,-3.0,,-0.9,,18.9,,0.0,,0.0,,0.8,,0.4,,2,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1981-10-31,1981,10,31,,2.0,,-7.0,,-2.5,,20.5,,0.0,,0.0,,2.4,,2.2,,4,,16,,37,
-135.07,60.71,WHITEHORSE A,2101300,1981-11-01,1981,11,01,,3.0,,-4.9,,-1.0,,19.0,,0.0,,0.0,,0.0,T,0.0,T,4,,19,,50,
-135.07,60.71,WHITEHORSE A,2101300,1981-11-02,1981,11,02,,0.0,,-5.8,,-2.9,,20.9,,0.0,,0.0,,0.0,,0.0,,4,,16,,41,
-135.07,60.71,WHITEHORSE A,2101300,1981-11-03,1981,11,03,,-0.5,,-6.1,,-3.3,,21.3,,0.0,,0.0,,0.0,,0.0,,3,,15,,52,
-135.07,60.71,WHITEHORSE A,2101300,1981-11-04,1981,11,04,,2.5,,-2.3,,0.1,,17.9,,0.0,,0.0,,0.0,T,0.0,T,3,,16,,67,
-135.07,60.71,WHITEHORSE A,2101300,1981-11-05,1981,11,05,,0.7,,-10.0,,-4.7,,22.7,,0.0,,0.0,,9.2,,9.0,,9,,25,,44,
